"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"12347";"1050010";"1016010";"PV28  ";"2024JJ00";"  1052.9";"      59";"    48.2";"    41.8";"    78.9";"    67.1";"       6";"       8";"       7";"       8";"       9";"      10";"      11";"      12";"      14";"      15"
"12358";"1050010";"1016010";"PV29  ";"2021JJ00";"   112.3";"      64";"    36.3";"    33.1";"    58.8";"    52.5";"       4";"       6";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      11"
"12359";"1050010";"1016010";"PV29  ";"2022JJ00";"   112.4";"      63";"    38.1";"    34.9";"    61.7";"    55.2";"       5";"       6";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      11"
"12360";"1050010";"1016010";"PV29  ";"2023JJ00";"   113.1";"      63";"    43.2";"    37.5";"    69.9";"    59.5";"       5";"       6";"       8";"      10";"      11";"      12";"      12";"      13";"      12";"      11"
"12361";"1050010";"1016010";"PV29  ";"2024JJ00";"   113.4";"      63";"    45.8";"    40.2";"    73.8";"    63.7";"       4";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      11"
"12372";"1050010";"1016010";"PV30  ";"2021JJ00";"   746.9";"      65";"    38.0";"    34.4";"    62.1";"    55.3";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"12373";"1050010";"1016010";"PV30  ";"2022JJ00";"   750.5";"      64";"    40.2";"    36.4";"    65.6";"    58.4";"       5";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      13"
"12374";"1050010";"1016010";"PV30  ";"2023JJ00";"   756.6";"      64";"    45.9";"    39.3";"    75.0";"    63.0";"       4";"       6";"       7";"       9";"      10";"      11";"      12";"      13";"      14";"      14"
"12375";"1050010";"1016010";"PV30  ";"2024JJ00";"   761.4";"      63";"    48.3";"    42.2";"    78.8";"    67.5";"       4";"       6";"       7";"       9";"       9";"      11";"      12";"      13";"      14";"      14"
"12386";"1050010";"1016010";"PV31  ";"2021JJ00";"   327.7";"      63";"    35.2";"    32.3";"    56.5";"    50.7";"       5";"       7";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      10"
"12387";"1050010";"1016010";"PV31  ";"2022JJ00";"   327.6";"      62";"    37.2";"    34.1";"    59.6";"    53.5";"       5";"       7";"       8";"      11";"      11";"      12";"      12";"      12";"      12";"      10"
"12388";"1050010";"1016010";"PV31  ";"2023JJ00";"   328.6";"      61";"    41.4";"    37.0";"    66.3";"    57.9";"       5";"       8";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"12389";"1050010";"1016010";"PV31  ";"2024JJ00";"   328.7";"      61";"    43.9";"    39.8";"    70.3";"    62.0";"       5";"       8";"       8";"      10";"      10";"      12";"      12";"      13";"      12";"      10"
"18308";"1050010";"1050190";"PV20  ";"2021JJ00";"    18.5";"       6";"    26.4";"    23.3";"    38.6";"    33.9";"      16";"      20";"      12";"      13";"      11";"       9";"       7";"       5";"       3";"       2"
"18309";"1050010";"1050190";"PV20  ";"2022JJ00";"    18.5";"       6";"    27.3";"    24.7";"    40.1";"    35.9";"      16";"      19";"      13";"      14";"      11";"       9";"       7";"       5";"       4";"       2"
"18310";"1050010";"1050190";"PV20  ";"2023JJ00";"    18.9";"       6";"    29.9";"    27.5";"    44.1";"    39.9";"      14";"      20";"      12";"      14";"      11";"       9";"       7";"       6";"       4";"       2"
"18311";"1050010";"1050190";"PV20  ";"2024JJ00";"    19.0";"       6";"    31.9";"    29.9";"    47.1";"    43.4";"      10";"      21";"      12";"      14";"      12";"      10";"       8";"       6";"       4";"       2"
"18322";"1050010";"1050190";"PV21  ";"2021JJ00";"    19.3";"       7";"    26.4";"    24.3";"    39.1";"    35.5";"      15";"      17";"      12";"      15";"      11";"      10";"       8";"       6";"       4";"       3"
"18323";"1050010";"1050190";"PV21  ";"2022JJ00";"    19.4";"       7";"    28.2";"    25.7";"    41.8";"    37.6";"      15";"      16";"      12";"      14";"      11";"      10";"       8";"       6";"       4";"       3"
"18324";"1050010";"1050190";"PV21  ";"2023JJ00";"    19.8";"       7";"    31.0";"    28.6";"    45.9";"    41.8";"      13";"      17";"      11";"      15";"      12";"      10";"       8";"       6";"       4";"       3"
"18325";"1050010";"1050190";"PV21  ";"2024JJ00";"    19.9";"       7";"    33.1";"    30.9";"    49.2";"    45.1";"      10";"      18";"      12";"      15";"      12";"      10";"       8";"       7";"       5";"       3"
"18336";"1050010";"1050190";"PV22  ";"2021JJ00";"    14.5";"       7";"    27.1";"    24.8";"    40.1";"    36.4";"      13";"      17";"      12";"      14";"      12";"      10";"       8";"       7";"       5";"       3"
"18337";"1050010";"1050190";"PV22  ";"2022JJ00";"    14.5";"       7";"    29.0";"    26.6";"    43.0";"    38.9";"      13";"      15";"      12";"      14";"      12";"      11";"       8";"       7";"       5";"       3"
"18338";"1050010";"1050190";"PV22  ";"2023JJ00";"    14.9";"       7";"    32.8";"    29.5";"    48.6";"    42.9";"      11";"      16";"      11";"      14";"      12";"      11";"       9";"       7";"       5";"       3"
"18339";"1050010";"1050190";"PV22  ";"2024JJ00";"    15.0";"       7";"    34.7";"    32.1";"    51.7";"    46.7";"       9";"      17";"      11";"      14";"      13";"      11";"       9";"       8";"       6";"       3"
"18350";"1050010";"1050190";"PV23  ";"2021JJ00";"    32.2";"       6";"    26.9";"    24.5";"    40.0";"    35.9";"      13";"      19";"      12";"      14";"      11";"      10";"       8";"       7";"       5";"       3"
"18351";"1050010";"1050190";"PV23  ";"2022JJ00";"    32.3";"       6";"    28.8";"    25.9";"    42.9";"    38.2";"      13";"      18";"      12";"      14";"      11";"       9";"       8";"       7";"       5";"       3"
"18352";"1050010";"1050190";"PV23  ";"2023JJ00";"    33.3";"       6";"    31.9";"    29.0";"    47.6";"    42.5";"      11";"      17";"      11";"      14";"      12";"      10";"       9";"       7";"       5";"       3"
"18353";"1050010";"1050190";"PV23  ";"2024JJ00";"    33.7";"       6";"    34.2";"    31.5";"    51.1";"    46.2";"       9";"      18";"      12";"      14";"      12";"      10";"       9";"       7";"       6";"       3"
"18364";"1050010";"1050190";"PV24  ";"2021JJ00";"    17.1";"      10";"    26.8";"    24.6";"    40.2";"    36.5";"      12";"      18";"      12";"      15";"      11";"      10";"       8";"       6";"       5";"       3"
"18365";"1050010";"1050190";"PV24  ";"2022JJ00";"    17.5";"      10";"    28.7";"    26.2";"    43.1";"    38.9";"      13";"      16";"      12";"      15";"      12";"       9";"       8";"       7";"       5";"       3"
"18366";"1050010";"1050190";"PV24  ";"2023JJ00";"    17.9";"      10";"    32.1";"    29.2";"    48.4";"    43.4";"      11";"      16";"      11";"      15";"      12";"      10";"       8";"       7";"       6";"       3"
"18367";"1050010";"1050190";"PV24  ";"2024JJ00";"    18.2";"      10";"    34.2";"    31.8";"    51.6";"    47.2";"       9";"      16";"      12";"      14";"      13";"      10";"       9";"       8";"       6";"       3"
"18378";"1050010";"1050190";"PV25  ";"2021JJ00";"    58.5";"       6";"    27.7";"    25.1";"    41.1";"    36.8";"      12";"      17";"      12";"      14";"      11";"      10";"       8";"       7";"       5";"       4"
"18379";"1050010";"1050190";"PV25  ";"2022JJ00";"    58.7";"       6";"    29.6";"    26.6";"    43.8";"    39.2";"      13";"      16";"      12";"      14";"      11";"      10";"       8";"       7";"       6";"       4"
"18380";"1050010";"1050190";"PV25  ";"2023JJ00";"    60.5";"       6";"    33.4";"    29.6";"    49.8";"    43.3";"      11";"      16";"      11";"      14";"      12";"      10";"       9";"       7";"       6";"       4"
"18381";"1050010";"1050190";"PV25  ";"2024JJ00";"    61.2";"       6";"    35.6";"    32.0";"    53.0";"    46.9";"       9";"      17";"      11";"      14";"      12";"      10";"       9";"       8";"       6";"       4"
"18392";"1050010";"1050190";"PV26  ";"2021JJ00";"    39.4";"       6";"    29.5";"    26.3";"    43.9";"    38.8";"      11";"      15";"      11";"      14";"      11";"      10";"       9";"       8";"       7";"       5"
"18393";"1050010";"1050190";"PV26  ";"2022JJ00";"    39.8";"       6";"    31.3";"    28.0";"    46.7";"    41.3";"      12";"      14";"      11";"      13";"      11";"      10";"       9";"       8";"       7";"       5"
"18394";"1050010";"1050190";"PV26  ";"2023JJ00";"    40.8";"       7";"    35.3";"    30.8";"    52.8";"    45.4";"      11";"      14";"      10";"      13";"      11";"      10";"      10";"       9";"       7";"       5"
"18395";"1050010";"1050190";"PV26  ";"2024JJ00";"    41.2";"       6";"    37.3";"    33.3";"    55.8";"    49.0";"       8";"      15";"      10";"      13";"      12";"      11";"      10";"       8";"       7";"       5"
"18406";"1050010";"1050190";"PV27  ";"2021JJ00";"   107.1";"       8";"    29.0";"    25.2";"    43.2";"    37.2";"      13";"      16";"      12";"      13";"      11";"       9";"       8";"       7";"       6";"       5"
"18407";"1050010";"1050190";"PV27  ";"2022JJ00";"   107.7";"       8";"    30.7";"    26.9";"    45.7";"    39.8";"      13";"      15";"      11";"      13";"      11";"      10";"       8";"       7";"       6";"       5"
"18408";"1050010";"1050190";"PV27  ";"2023JJ00";"   109.9";"       8";"    35.1";"    29.8";"    52.4";"    43.9";"      12";"      15";"      11";"      13";"      11";"      10";"       9";"       8";"       6";"       5"
"18409";"1050010";"1050190";"PV27  ";"2024JJ00";"   110.5";"       8";"    37.5";"    32.3";"    55.9";"    47.5";"      10";"      16";"      11";"      13";"      12";"      10";"       9";"       8";"       6";"       5"
"18420";"1050010";"1050190";"PV28  ";"2021JJ00";"   138.6";"       8";"    27.1";"    24.2";"    40.4";"    35.7";"      15";"      18";"      12";"      13";"      10";"       9";"       8";"       6";"       5";"       4"
"18421";"1050010";"1050190";"PV28  ";"2022JJ00";"   139.5";"       8";"    29.0";"    25.7";"    43.3";"    38.1";"      16";"      17";"      12";"      13";"      10";"       9";"       8";"       6";"       5";"       4"
"18422";"1050010";"1050190";"PV28  ";"2023JJ00";"   142.0";"       8";"    32.4";"    28.7";"    48.5";"    42.4";"      13";"      17";"      11";"      14";"      11";"       9";"       8";"       7";"       6";"       4"
"18423";"1050010";"1050190";"PV28  ";"2024JJ00";"   143.7";"       8";"    34.6";"    31.1";"    51.8";"    46.0";"      10";"      18";"      12";"      14";"      11";"      10";"       8";"       7";"       6";"       4"
"18434";"1050010";"1050190";"PV29  ";"2021JJ00";"    10.7";"       6";"    27.3";"    24.5";"    40.4";"    35.7";"      13";"      17";"      13";"      15";"      11";"       9";"       8";"       6";"       5";"       4"
"18435";"1050010";"1050190";"PV29  ";"2022JJ00";"    10.7";"       6";"    28.9";"    25.9";"    42.8";"    37.7";"      14";"      16";"      13";"      14";"      11";"       9";"       8";"       7";"       5";"       4"
"18436";"1050010";"1050190";"PV29  ";"2023JJ00";"    11.0";"       6";"    31.6";"    28.7";"    47.0";"    41.7";"      13";"      16";"      12";"      14";"      11";"       9";"       8";"       7";"       6";"       3"
"18437";"1050010";"1050190";"PV29  ";"2024JJ00";"    11.1";"       6";"    33.8";"    31.0";"    50.1";"    45.2";"      10";"      18";"      12";"      14";"      12";"      10";"       8";"       7";"       6";"       4"
"18448";"1050010";"1050190";"PV30  ";"2021JJ00";"    75.7";"       7";"    28.5";"    25.4";"    42.4";"    37.4";"      12";"      16";"      12";"      13";"      11";"      10";"       8";"       7";"       6";"       4"
"18449";"1050010";"1050190";"PV30  ";"2022JJ00";"    76.2";"       7";"    30.2";"    27.0";"    45.0";"    39.8";"      13";"      15";"      12";"      13";"      11";"      10";"       8";"       8";"       6";"       4"
"18450";"1050010";"1050190";"PV30  ";"2023JJ00";"    78.1";"       7";"    34.5";"    29.9";"    51.5";"    43.9";"      11";"      15";"      11";"      14";"      11";"      10";"       9";"       8";"       6";"       4"
"18451";"1050010";"1050190";"PV30  ";"2024JJ00";"    79.6";"       7";"    36.4";"    32.4";"    54.3";"    47.4";"       9";"      16";"      11";"      14";"      12";"      10";"       9";"       8";"       7";"       4"
"18462";"1050010";"1050190";"PV31  ";"2021JJ00";"    34.6";"       7";"    26.7";"    24.3";"    39.2";"    35.2";"      13";"      19";"      12";"      14";"      11";"       9";"       8";"       6";"       5";"       3"
"18463";"1050010";"1050190";"PV31  ";"2022JJ00";"    34.6";"       7";"    28.4";"    25.6";"    41.8";"    37.4";"      13";"      18";"      12";"      14";"      11";"       9";"       8";"       6";"       5";"       3"
"18464";"1050010";"1050190";"PV31  ";"2023JJ00";"    35.3";"       7";"    31.7";"    28.6";"    46.8";"    41.4";"      12";"      19";"      12";"      14";"      12";"      10";"       8";"       7";"       5";"       3"
"18465";"1050010";"1050190";"PV31  ";"2024JJ00";"    35.9";"       7";"    34.3";"    30.8";"    50.5";"    44.6";"      10";"      19";"      12";"      14";"      12";"      10";"       8";"       7";"       5";"       3"
"24384";"1050010";"1050055";"PV20  ";"2021JJ00";"   137.5";"      47";"    35.0";"    32.1";"    56.4";"    51.2";"       6";"       7";"       9";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"24385";"1050010";"1050055";"PV20  ";"2022JJ00";"   137.4";"      47";"    36.7";"    33.9";"    59.0";"    54.2";"       6";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      11";"      10"
"24386";"1050010";"1050055";"PV20  ";"2023JJ00";"   137.8";"      47";"    40.2";"    36.8";"    64.8";"    58.7";"       6";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      12";"      10"
"24387";"1050010";"1050055";"PV20  ";"2024JJ00";"   137.3";"      46";"    42.8";"    39.7";"    69.0";"    63.1";"       5";"       7";"       8";"      10";"      11";"      12";"      12";"      13";"      12";"      10"
"24398";"1050010";"1050055";"PV21  ";"2021JJ00";"   163.2";"      55";"    34.8";"    32.2";"    56.9";"    52.2";"       4";"       7";"       8";"      11";"      12";"      13";"      13";"      12";"      11";"       9"
"24399";"1050010";"1050055";"PV21  ";"2022JJ00";"   163.2";"      55";"    36.9";"    33.9";"    60.4";"    55.1";"       4";"       7";"       8";"      11";"      12";"      13";"      13";"      12";"      11";"       9"
"24400";"1050010";"1050055";"PV21  ";"2023JJ00";"   163.5";"      55";"    40.8";"    36.7";"    66.8";"    59.5";"       4";"       7";"       8";"      10";"      12";"      13";"      13";"      12";"      11";"       9"
