"ID";"Inkomensbegrippen";"Inkomensklassen";"KenmerkenVanHuishoudens";"Perioden";"ParticuliereHuishoudens_1";"PersonenPerHuishouden_2";"PersonenMetInkomenPerHuishouden_3";"GemiddeldInkomen_4";"MediaanInkomen_5"
"29132";"A043966";"A028633";"1013750";"2023JJ00";"5.7";"1.1";"1";"16.6";"17.3"
"29133";"A043966";"A028633";"1013750";"2024JJ00";"6.3";"1.2";"1";"16.5";"17.2"
"29141";"A043966";"A028633";"1013800";"2018JJ00";"106.2";"1.1";"1";"16";"16"
"29142";"A043966";"A028633";"1013800";"2019JJ00";"101.8";"1.1";"1";"16.3";"16.4"
"29143";"A043966";"A028633";"1013800";"2020JJ00";"99.6";"1.1";"1";"16.6";"16.8"
"29144";"A043966";"A028633";"1013800";"2021JJ00";"97.1";"1.1";"1";"16.8";"17"
"29145";"A043966";"A028633";"1013800";"2022JJ00";"82.2";"1.1";"1";"17.8";"18.3"
"29146";"A043966";"A028633";"1013800";"2023JJ00";"43.1";"1.1";"1";"17.9";"18.7"
"29147";"A043966";"A028633";"1013800";"2024JJ00";"42.1";"1.1";"1";"17.8";"18.7"
"29155";"A043966";"A028633";"1013850";"2018JJ00";"436.8";"1.1";"1.1";"17.2";"17.6"
"29156";"A043966";"A028633";"1013850";"2019JJ00";"360.2";"1.1";"1";"17.2";"17.6"
"29157";"A043966";"A028633";"1013850";"2020JJ00";"308.1";"1.1";"1";"17.2";"17.8"
"29158";"A043966";"A028633";"1013850";"2021JJ00";"273.6";"1.1";"1";"17.3";"17.9"
"29159";"A043966";"A028633";"1013850";"2022JJ00";"161.9";"1.1";"1";"17.3";"18.1"
"29160";"A043966";"A028633";"1013850";"2023JJ00";"95.7";"1.1";"1";"16.8";"17.7"
"29161";"A043966";"A028633";"1013850";"2024JJ00";"84.3";"1.1";"1";"16.6";"17.6"
"29169";"A043966";"A028633";"1013900";"2018JJ00";"278.6";"1.2";"1.1";"14.9";"14.7"
"29170";"A043966";"A028633";"1013900";"2019JJ00";"258.8";"1.1";"1.1";"15.1";"15.1"
"29171";"A043966";"A028633";"1013900";"2020JJ00";"263.3";"1.1";"1";"15.4";"15.5"
"29172";"A043966";"A028633";"1013900";"2021JJ00";"252.9";"1.1";"1";"15.7";"15.9"
"29173";"A043966";"A028633";"1013900";"2022JJ00";"227.7";"1";"1";"17.3";"17.8"
"29174";"A043966";"A028633";"1013900";"2023JJ00";"199.7";"1.1";"1";"17.6";"18.7"
"29175";"A043966";"A028633";"1013900";"2024JJ00";"193.3";"1.1";"1";"17.6";"18.8"
"29183";"A043966";"A028633";"1013950";"2018JJ00";"198.2";"1.2";"1.1";"14.9";"14.6"
"29184";"A043966";"A028633";"1013950";"2019JJ00";"180.2";"1.1";"1.1";"15";"15"
"29185";"A043966";"A028633";"1013950";"2020JJ00";"176.3";"1.1";"1";"15.3";"15.4"
"29186";"A043966";"A028633";"1013950";"2021JJ00";"171.2";"1.1";"1";"15.5";"15.7"
"29187";"A043966";"A028633";"1013950";"2022JJ00";"160";"1";"1";"17.2";"17.7"
"29188";"A043966";"A028633";"1013950";"2023JJ00";"141.9";"1";"1";"18.3";"19"
"29189";"A043966";"A028633";"1013950";"2024JJ00";"141.7";"1";"1";"18.3";"19"
"29197";"A043966";"A028633";"1014040";"2018JJ00";"80.5";"1.1";"1.1";"15";"15"
"29198";"A043966";"A028633";"1014040";"2019JJ00";"78.6";"1.1";"1";"15.3";"15.5"
"29199";"A043966";"A028633";"1014040";"2020JJ00";"87.1";"1.1";"1.1";"15.7";"15.9"
"29200";"A043966";"A028633";"1014040";"2021JJ00";"81.7";"1.1";"1";"16";"16.3"
"29201";"A043966";"A028633";"1014040";"2022JJ00";"67.7";"1";"1";"17.5";"18.1"
"29202";"A043966";"A028633";"1014040";"2023JJ00";"57.8";"1.1";"1";"15.9";"17"
"29203";"A043966";"A028633";"1014040";"2024JJ00";"51.6";"1.1";"1";"15.8";"16.9"
"29211";"A043966";"A028633";"1014050";"2018JJ00";"6.5";"1.6";"1.2";"13.8";"13.1"
"29212";"A043966";"A028633";"1014050";"2019JJ00";"5.7";"1.6";"1.1";"13.8";"13.2"
"29213";"A043966";"A028633";"1014050";"2020JJ00";"5.8";"1.5";"1.1";"13.8";"13.1"
"29214";"A043966";"A028633";"1014050";"2021JJ00";"5.7";"1.5";"1.1";"13.8";"13.2"
"29215";"A043966";"A028633";"1014050";"2022JJ00";"4.8";"1.4";"1.1";"13.7";"13.2"
"29216";"A043966";"A028633";"1014050";"2023JJ00";"6.5";"1.3";"1.1";"13.5";"12.9"
"29217";"A043966";"A028633";"1014050";"2024JJ00";"21";"1.1";"1.1";"13.8";"13.4"
"29225";"A043966";"A028633";"1014800";"2018JJ00";"97.9";"1.4";"1.1";"16.5";"17.1"
"29226";"A043966";"A028633";"1014800";"2019JJ00";"84.6";"1.4";"1.1";"16.4";"17"
"29227";"A043966";"A028633";"1014800";"2020JJ00";"76.6";"1.4";"1.1";"16.3";"16.9"
"29228";"A043966";"A028633";"1014800";"2021JJ00";"65.2";"1.4";"1.1";"16.3";"16.9"
"29229";"A043966";"A028633";"1014800";"2022JJ00";"49.6";"1.4";"1.2";"16";"16.6"
"29230";"A043966";"A028633";"1014800";"2023JJ00";"42.7";"1.4";"1.1";"15.7";"16.1"
"29231";"A043966";"A028633";"1014800";"2024JJ00";"41.3";"1.4";"1.1";"15.7";"16"
"29239";"A043966";"A028633";"1014850";"2018JJ00";"1086.3";"1.1";"1.1";"16.3";"16.4"
"29240";"A043966";"A028633";"1014850";"2019JJ00";"952.6";"1.1";"1.1";"16.3";"16.4"
"29241";"A043966";"A028633";"1014850";"2020JJ00";"858.6";"1.1";"1";"16.3";"16.4"
"29242";"A043966";"A028633";"1014850";"2021JJ00";"794.8";"1.1";"1";"16.4";"16.5"
"29243";"A043966";"A028633";"1014850";"2022JJ00";"628.4";"1.1";"1";"17";"17.7"
"29244";"A043966";"A028633";"1014850";"2023JJ00";"473.7";"1.1";"1";"16.8";"17.9"
"29245";"A043966";"A028633";"1014850";"2024JJ00";"473.5";"1.1";"1";"16.6";"17.7"
"29253";"A043966";"A028633";"1014950";"2018JJ00";"395.1";"1.1";"1.1";"16.2";"16.9"
"29254";"A043966";"A028633";"1014950";"2019JJ00";"332.4";"1.1";"1.1";"16.1";"16.6"
"29255";"A043966";"A028633";"1014950";"2020JJ00";"275.6";"1.1";"1.1";"15.8";"16.1"
"29256";"A043966";"A028633";"1014950";"2021JJ00";"248.5";"1.1";"1.1";"15.7";"15.9"
"29257";"A043966";"A028633";"1014950";"2022JJ00";"222.5";"1.1";"1.1";"15.9";"16.3"
"29258";"A043966";"A028633";"1014950";"2023JJ00";"205.5";"1.1";"1.1";"15.4";"15.8"
"29259";"A043966";"A028633";"1014950";"2024JJ00";"204.4";"1.1";"1";"15.1";"15.3"
"29267";"A043966";"A028633";"1014900";"2018JJ00";"691.2";"1.1";"1.1";"16.3";"16.2"
"29268";"A043966";"A028633";"1014900";"2019JJ00";"620.2";"1.1";"1";"16.4";"16.3"
"29269";"A043966";"A028633";"1014900";"2020JJ00";"583";"1.1";"1";"16.5";"16.5"
"29270";"A043966";"A028633";"1014900";"2021JJ00";"546.4";"1.1";"1";"16.7";"16.7"
"29271";"A043966";"A028633";"1014900";"2022JJ00";"405.8";"1.1";"1";"17.5";"18.1"
"29272";"A043966";"A028633";"1014900";"2023JJ00";"268.2";"1.1";"1";"17.8";"18.8"
"29273";"A043966";"A028633";"1014900";"2024JJ00";"269.1";"1.1";"1";"17.8";"18.8"
"29281";"A043966";"A028634";"1050010";"2018JJ00";"1673.7";"1.6";"1.3";"24.9";"24.9"
"29282";"A043966";"A028634";"1050010";"2019JJ00";"1662.9";"1.6";"1.3";"24.8";"24.9"
"29283";"A043966";"A028634";"1050010";"2020JJ00";"1645";"1.5";"1.3";"24.8";"24.8"
"29284";"A043966";"A028634";"1050010";"2021JJ00";"1586.7";"1.5";"1.3";"24.9";"24.7"
"29285";"A043966";"A028634";"1050010";"2022JJ00";"1581";"1.4";"1.2";"24.9";"24.7"
"29286";"A043966";"A028634";"1050010";"2023JJ00";"1454.4";"1.2";"1.1";"25.2";"25.2"
"29287";"A043966";"A028634";"1050010";"2024JJ00";"1259.4";"1.2";"1.1";"25.4";"25.7"
"29295";"A043966";"A028634";"1050015";"2018JJ00";"935.8";"1";"1";"24.4";"24.2"
"29296";"A043966";"A028634";"1050015";"2019JJ00";"1006.2";"1";"1";"24.3";"24"
"29297";"A043966";"A028634";"1050015";"2020JJ00";"1047.8";"1";"1";"24.3";"23.9"
"29298";"A043966";"A028634";"1050015";"2021JJ00";"1056.5";"1";"1";"24.4";"23.9"
"29299";"A043966";"A028634";"1050015";"2022JJ00";"1153.1";"1";"1";"24.4";"24"
"29300";"A043966";"A028634";"1050015";"2023JJ00";"1189.1";"1";"1";"24.9";"24.8"
"29301";"A043966";"A028634";"1050015";"2024JJ00";"1050.6";"1";"1";"25.2";"25.4"
"29309";"A043966";"A028634";"A043011";"2018JJ00";"560.8";"1";"1";"24.7";"24.7"
"29310";"A043966";"A028634";"A043011";"2019JJ00";"579.6";"1";"1";"24.7";"24.6"
"29311";"A043966";"A028634";"A043011";"2020JJ00";"586";"1";"1";"24.7";"24.5"
"29312";"A043966";"A028634";"A043011";"2021JJ00";"576.7";"1";"1";"24.8";"24.5"
"29313";"A043966";"A028634";"A043011";"2022JJ00";"593.4";"1";"1";"24.8";"24.5"
"29314";"A043966";"A028634";"A043011";"2023JJ00";"638.4";"1";"1";"24.9";"25.1"
"29315";"A043966";"A028634";"A043011";"2024JJ00";"550.3";"1";"1";"25.2";"25.4"
"29323";"A043966";"A028634";"A043012";"2018JJ00";"375";"1";"1";"23.9";"23.5"
"29324";"A043966";"A028634";"A043012";"2019JJ00";"426.6";"1";"1";"23.8";"23.2"
"29325";"A043966";"A028634";"A043012";"2020JJ00";"461.8";"1";"1";"23.9";"23.1"
"29326";"A043966";"A028634";"A043012";"2021JJ00";"479.8";"1";"1";"24";"23.3"
"29327";"A043966";"A028634";"A043012";"2022JJ00";"559.7";"1";"1";"24.1";"23.5"
"29328";"A043966";"A028634";"A043012";"2023JJ00";"550.7";"1";"1";"24.8";"24.6"
"29329";"A043966";"A028634";"A043012";"2024JJ00";"500.3";"1";"1";"25.2";"25.4"
"29337";"A043966";"A028634";"1016010";"2018JJ00";"737.9";"2.4";"1.8";"25.5";"25.6"
"29338";"A043966";"A028634";"1016010";"2019JJ00";"656.7";"2.4";"1.8";"25.6";"25.9"
"29339";"A043966";"A028634";"1016010";"2020JJ00";"597.2";"2.4";"1.8";"25.7";"26.1"
"29340";"A043966";"A028634";"1016010";"2021JJ00";"530.2";"2.4";"1.8";"25.8";"26.2"
"29341";"A043966";"A028634";"1016010";"2022JJ00";"427.9";"2.3";"1.7";"26.3";"26.7"
"29342";"A043966";"A028634";"1016010";"2023JJ00";"265.3";"2.2";"1.7";"26.6";"27"
"29343";"A043966";"A028634";"1016010";"2024JJ00";"208.9";"2.2";"1.6";"26.4";"26.8"
"29351";"A043966";"A028634";"1050190";"2018JJ00";"184.1";"2.5";"1.5";"24.8";"24.6"
"29352";"A043966";"A028634";"1050190";"2019JJ00";"173.2";"2.5";"1.5";"24.8";"24.7"
"29353";"A043966";"A028634";"1050190";"2020JJ00";"164.9";"2.5";"1.4";"24.9";"24.7"
"29354";"A043966";"A028634";"1050190";"2021JJ00";"151.7";"2.5";"1.4";"25";"24.9"
"29355";"A043966";"A028634";"1050190";"2022JJ00";"130.1";"2.4";"1.4";"25.8";"25.9"
"29356";"A043966";"A028634";"1050190";"2023JJ00";"88.9";"2.3";"1.3";"26.6";"27"
"29357";"A043966";"A028634";"1050190";"2024JJ00";"68.5";"2.2";"1.3";"26.5";"26.9"
"29365";"A043966";"A028634";"1050195";"2018JJ00";"130.5";"2.6";"1.3";"24.5";"24.1"
"29366";"A043966";"A028634";"1050195";"2019JJ00";"124.5";"2.6";"1.2";"24.6";"24.2"
"29367";"A043966";"A028634";"1050195";"2020JJ00";"119";"2.6";"1.2";"24.6";"24.3"
"29368";"A043966";"A028634";"1050195";"2021JJ00";"111.3";"2.6";"1.2";"24.8";"24.5"
"29369";"A043966";"A028634";"1050195";"2022JJ00";"96.5";"2.5";"1.2";"25.8";"25.9"
"29370";"A043966";"A028634";"1050195";"2023JJ00";"66.5";"2.3";"1.2";"26.7";"27"
"29371";"A043966";"A028634";"1050195";"2024JJ00";"50.3";"2.3";"1.1";"26.7";"27.1"
"29379";"A043966";"A028634";"1050200";"2018JJ00";"53.7";"2.3";"2.1";"25.5";"25.8"
"29380";"A043966";"A028634";"1050200";"2019JJ00";"48.8";"2.3";"2";"25.6";"25.9"
"29381";"A043966";"A028634";"1050200";"2020JJ00";"45.8";"2.3";"2";"25.6";"25.9"
"29382";"A043966";"A028634";"1050200";"2021JJ00";"40.5";"2.2";"2";"25.7";"26"
"29383";"A043966";"A028634";"1050200";"2022JJ00";"33.6";"2.2";"2";"25.9";"26.1"
"29384";"A043966";"A028634";"1050200";"2023JJ00";"22.4";"2.2";"1.9";"26.2";"26.6"
"29385";"A043966";"A028634";"1050200";"2024JJ00";"18.2";"2.2";"1.8";"26";"26.3"
"29393";"A043966";"A028634";"1050055";"2018JJ00";"540.5";"2.4";"1.9";"25.7";"25.9"
"29394";"A043966";"A028634";"1050055";"2019JJ00";"471.8";"2.3";"1.9";"25.9";"26.2"
"29395";"A043966";"A028634";"1050055";"2020JJ00";"421.7";"2.3";"1.9";"26";"26.5"
"29396";"A043966";"A028634";"1050055";"2021JJ00";"369.2";"2.3";"1.9";"26.1";"26.7"
"29397";"A043966";"A028634";"1050055";"2022JJ00";"290.3";"2.2";"1.9";"26.6";"27.1"
"29398";"A043966";"A028634";"1050055";"2023JJ00";"170.7";"2.2";"1.8";"26.6";"27"
"29399";"A043966";"A028634";"1050055";"2024JJ00";"134.9";"2.2";"1.8";"26.4";"26.7"
"29407";"A043966";"A028634";"1017780";"2018JJ00";"432.5";"2";"1.9";"25.7";"25.9"
"29408";"A043966";"A028634";"1017780";"2019JJ00";"382";"2";"1.9";"25.8";"26.2"
"29409";"A043966";"A028634";"1017780";"2020JJ00";"346";"2";"1.9";"26";"26.5"
"29410";"A043966";"A028634";"1017780";"2021JJ00";"307.4";"2";"1.9";"26.1";"26.7"
"29411";"A043966";"A028634";"1017780";"2022JJ00";"248.5";"2";"1.8";"26.5";"27.1"
"29412";"A043966";"A028634";"1017780";"2023JJ00";"148.1";"2";"1.8";"26.6";"27"
"29413";"A043966";"A028634";"1017780";"2024JJ00";"116.3";"2";"1.8";"26.4";"26.7"
"29421";"A043966";"A028634";"1017790";"2018JJ00";"131.3";"2";"1.7";"25.5";"25.7"
"29422";"A043966";"A028634";"1017790";"2019JJ00";"117.3";"2";"1.7";"25.3";"25.5"
"29423";"A043966";"A028634";"1017790";"2020JJ00";"109.7";"2";"1.7";"25.3";"25.5"
"29424";"A043966";"A028634";"1017790";"2021JJ00";"97.2";"2";"1.7";"25.3";"25.5"
"29425";"A043966";"A028634";"1017790";"2022JJ00";"84.1";"2";"1.7";"25.6";"25.7"
"29426";"A043966";"A028634";"1017790";"2023JJ00";"64.6";"2";"1.7";"26";"26.1"
"29427";"A043966";"A028634";"1017790";"2024JJ00";"54.3";"2";"1.7";"25.8";"25.8"
"29435";"A043966";"A028634";"1017800";"2018JJ00";"301.3";"2";"1.9";"25.8";"25.9"
"29436";"A043966";"A028634";"1017800";"2019JJ00";"264.6";"2";"1.9";"26.1";"26.4"
"29437";"A043966";"A028634";"1017800";"2020JJ00";"236.2";"2";"1.9";"26.3";"26.8"
"29438";"A043966";"A028634";"1017800";"2021JJ00";"210.2";"2";"1.9";"26.5";"27"
"29439";"A043966";"A028634";"1017800";"2022JJ00";"164.4";"2";"1.9";"27";"27.6"
"29440";"A043966";"A028634";"1017800";"2023JJ00";"83.5";"2";"1.9";"27.1";"27.6"
"29441";"A043966";"A028634";"1017800";"2024JJ00";"62";"2";"1.9";"26.9";"27.3"
"29449";"A043966";"A028634";"1016090";"2018JJ00";"108";"3.8";"2";"25.8";"26"
"29450";"A043966";"A028634";"1016090";"2019JJ00";"89.8";"3.8";"2";"26.1";"26.3"
"29451";"A043966";"A028634";"1016090";"2020JJ00";"75.7";"3.8";"2";"26.2";"26.5"
"29452";"A043966";"A028634";"1016090";"2021JJ00";"61.8";"3.7";"2";"26.3";"26.6"
"29453";"A043966";"A028634";"1016090";"2022JJ00";"41.8";"3.6";"1.9";"26.7";"27.3"
"29454";"A043966";"A028634";"1016090";"2023JJ00";"22.6";"3.5";"1.9";"26.5";"27.3"
"29455";"A043966";"A028634";"1016090";"2024JJ00";"18.6";"3.5";"1.8";"26.2";"26.8"
"29463";"A043966";"A028634";"1017810";"2018JJ00";"88.7";"3.9";"1.8";"25.7";"25.9"
"29464";"A043966";"A028634";"1017810";"2019JJ00";"74.1";"3.9";"1.8";"26";"26.3"
"29465";"A043966";"A028634";"1017810";"2020JJ00";"62";"3.9";"1.8";"26.2";"26.5"
"29466";"A043966";"A028634";"1017810";"2021JJ00";"50.5";"3.8";"1.8";"26.3";"26.6"
"29467";"A043966";"A028634";"1017810";"2022JJ00";"33.5";"3.6";"1.8";"26.8";"27.4"
"29468";"A043966";"A028634";"1017810";"2023JJ00";"17.5";"3.5";"1.7";"26.6";"27.5"
"29469";"A043966";"A028634";"1017810";"2024JJ00";"14";"3.6";"1.7";"26.3";"27"
"29477";"A043966";"A028634";"1017880";"2018JJ00";"19.3";"3.5";"2.7";"26.2";"26.6"
"29478";"A043966";"A028634";"1017880";"2019JJ00";"15.7";"3.5";"2.7";"26.2";"26.6"
"29479";"A043966";"A028634";"1017880";"2020JJ00";"13.7";"3.5";"2.7";"26.3";"26.8"
"29480";"A043966";"A028634";"1017880";"2021JJ00";"11.3";"3.4";"2.6";"26.2";"26.7"
"29481";"A043966";"A028634";"1017880";"2022JJ00";"8.3";"3.4";"2.6";"26.3";"27"
"29482";"A043966";"A028634";"1017880";"2023JJ00";"5.1";"3.4";"2.4";"26.2";"26.6"
"29483";"A043966";"A028634";"1017880";"2024JJ00";"4.6";"3.4";"2.4";"25.9";"26.2"
"29491";"A043966";"A028634";"1050220";"2018JJ00";"13.3";"2.9";"2.1";"25.4";"25.6"
"29492";"A043966";"A028634";"1050220";"2019JJ00";"11.7";"2.9";"2.1";"25.5";"25.7"
"29493";"A043966";"A028634";"1050220";"2020JJ00";"10.6";"2.9";"2.1";"25.6";"25.8"
"29494";"A043966";"A028634";"1050220";"2021JJ00";"9.3";"2.8";"2.1";"25.5";"25.7"
"29495";"A043966";"A028634";"1050220";"2022JJ00";"7.5";"2.8";"2.1";"25.7";"26"
"29496";"A043966";"A028634";"1050220";"2023JJ00";"5.7";"2.7";"2";"25.7";"26"
"29497";"A043966";"A028634";"1050220";"2024JJ00";"5.5";"2.7";"2";"25.6";"25.9"
"29505";"A043966";"A028634";"A043959";"2018JJ00";"903.5";"1.7";"1.4";"25.3";"25.4"
"29506";"A043966";"A028634";"A043959";"2019JJ00";"857.6";"1.6";"1.4";"25.3";"25.6"
"29507";"A043966";"A028634";"A043959";"2020JJ00";"816.4";"1.6";"1.4";"25.3";"25.6"
"29508";"A043966";"A028634";"A043959";"2021JJ00";"763.7";"1.5";"1.3";"25.3";"25.5"
"29509";"A043966";"A028634";"A043959";"2022JJ00";"713.1";"1.4";"1.3";"25.4";"25.4"
"29510";"A043966";"A028634";"A043959";"2023JJ00";"621.4";"1.3";"1.2";"25.3";"25.5"
"29511";"A043966";"A028634";"A043959";"2024JJ00";"523.7";"1.2";"1.1";"25.5";"25.9"
"29519";"A043966";"A028634";"A043960";"2018JJ00";"770.2";"1.5";"1.2";"24.4";"24.2"
"29520";"A043966";"A028634";"A043960";"2019JJ00";"805.3";"1.5";"1.2";"24.4";"24.1"
"29521";"A043966";"A028634";"A043960";"2020JJ00";"828.7";"1.4";"1.2";"24.4";"24"
"29522";"A043966";"A028634";"A043960";"2021JJ00";"823";"1.4";"1.2";"24.5";"24"
"29523";"A043966";"A028634";"A043960";"2022JJ00";"867.9";"1.3";"1.1";"24.6";"24.2"
"29524";"A043966";"A028634";"A043960";"2023JJ00";"833";"1.2";"1.1";"25";"25"
"29525";"A043966";"A028634";"A043960";"2024JJ00";"735.8";"1.2";"1.1";"25.3";"25.6"
"29533";"A043966";"A028634";"A025340";"2018JJ00";"55.3";"1.4";"1.3";"23.9";"23.4"
"29534";"A043966";"A028634";"A025340";"2019JJ00";"60.2";"1.3";"1.2";"23.9";"23.3"
"29535";"A043966";"A028634";"A025340";"2020JJ00";"64.1";"1.3";"1.2";"24";"23.4"
"29536";"A043966";"A028634";"A025340";"2021JJ00";"68.1";"1.3";"1.1";"24.1";"23.6"
"29537";"A043966";"A028634";"A025340";"2022JJ00";"74.7";"1.2";"1.1";"24.4";"24"
"29538";"A043966";"A028634";"A025340";"2023JJ00";"81.5";"1.2";"1.1";"25";"25.1"
"29539";"A043966";"A028634";"A025340";"2024JJ00";"80.1";"1.2";"1.1";"25.2";"25.4"
"29547";"A043966";"A028634";"A025343";"2018JJ00";"488.5";"1.8";"1.2";"24.9";"24.9"
"29548";"A043966";"A028634";"A025343";"2019JJ00";"477.4";"1.7";"1.2";"24.9";"25"
"29549";"A043966";"A028634";"A025343";"2020JJ00";"460.7";"1.7";"1.2";"25";"25"
"29550";"A043966";"A028634";"A025343";"2021JJ00";"432.1";"1.6";"1.1";"25.1";"25"
"29551";"A043966";"A028634";"A025343";"2022JJ00";"401";"1.5";"1.1";"25.3";"25.3"
"29552";"A043966";"A028634";"A025343";"2023JJ00";"361.7";"1.3";"1.1";"25.6";"26"
"29553";"A043966";"A028634";"A025343";"2024JJ00";"291.6";"1.3";"1.1";"25.7";"26.3"
"29561";"A043966";"A028634";"A025351";"2018JJ00";"418";"1.7";"1.4";"25.1";"25.2"
"29562";"A043966";"A028634";"A025351";"2019JJ00";"396.4";"1.6";"1.4";"25";"25.1"
"29563";"A043966";"A028634";"A025351";"2020JJ00";"378.8";"1.6";"1.3";"25";"25"
"29564";"A043966";"A028634";"A025351";"2021JJ00";"354.5";"1.5";"1.3";"25";"25"
"29565";"A043966";"A028634";"A025351";"2022JJ00";"338.6";"1.4";"1.3";"25";"24.9"
"29566";"A043966";"A028634";"A025351";"2023JJ00";"332.6";"1.3";"1.2";"24.9";"25.1"
"29567";"A043966";"A028634";"A025351";"2024JJ00";"280.4";"1.3";"1.2";"25.1";"25.4"
"29575";"A043966";"A028634";"A025359";"2018JJ00";"711.9";"1.5";"1.4";"24.8";"24.9"
"29576";"A043966";"A028634";"A025359";"2019JJ00";"728.8";"1.4";"1.4";"24.7";"24.8"
"29577";"A043966";"A028634";"A025359";"2020JJ00";"741.5";"1.4";"1.3";"24.7";"24.6"
"29578";"A043966";"A028634";"A025359";"2021JJ00";"732";"1.3";"1.3";"24.8";"24.5"
"29579";"A043966";"A028634";"A025359";"2022JJ00";"766.7";"1.2";"1.2";"24.8";"24.4"
"29580";"A043966";"A028634";"A025359";"2023JJ00";"678.6";"1.1";"1.1";"25.1";"25"
"29581";"A043966";"A028634";"A025359";"2024JJ00";"607.3";"1.1";"1.1";"25.4";"25.6"
"29589";"A043966";"A028634";"A025342";"2018JJ00";"288.7";"1.6";"1.1";"24.8";"24.7"
"29590";"A043966";"A028634";"A025342";"2019JJ00";"288.7";"1.5";"1.1";"24.8";"24.7"
"29591";"A043966";"A028634";"A025342";"2020JJ00";"281.3";"1.5";"1.1";"24.9";"24.8"
"29592";"A043966";"A028634";"A025342";"2021JJ00";"265.2";"1.4";"1.1";"25";"24.8"
"29593";"A043966";"A028634";"A025342";"2022JJ00";"249.1";"1.4";"1.1";"25.3";"25.2"
"29594";"A043966";"A028634";"A025342";"2023JJ00";"224";"1.3";"1";"25.7";"26.1"
"29595";"A043966";"A028634";"A025342";"2024JJ00";"177.5";"1.2";"1";"25.8";"26.5"
"29603";"A043966";"A028634";"A025347";"2018JJ00";"199.7";"2.1";"1.3";"25.1";"25.2"
"29604";"A043966";"A028634";"A025347";"2019JJ00";"188.8";"2";"1.3";"25.1";"25.3"
"29605";"A043966";"A028634";"A025347";"2020JJ00";"179.4";"2";"1.2";"25.1";"25.2"
"29606";"A043966";"A028634";"A025347";"2021JJ00";"166.9";"1.9";"1.2";"25.2";"25.2"
"29607";"A043966";"A028634";"A025347";"2022JJ00";"152";"1.7";"1.2";"25.4";"25.5"
"29608";"A043966";"A028634";"A025347";"2023JJ00";"137.7";"1.5";"1.1";"25.4";"25.8"
"29609";"A043966";"A028634";"A025347";"2024JJ00";"114.1";"1.4";"1.1";"25.5";"26.1"
"29617";"A043966";"A028634";"A025350";"2018JJ00";"207";"1.9";"1.4";"25.2";"25.3"
"29618";"A043966";"A028634";"A025350";"2019JJ00";"192.6";"1.8";"1.4";"25.1";"25.3"
"29619";"A043966";"A028634";"A025350";"2020JJ00";"179.5";"1.7";"1.4";"25.1";"25.2"
"29620";"A043966";"A028634";"A025350";"2021JJ00";"163.1";"1.7";"1.3";"25.1";"25.1"
"29621";"A043966";"A028634";"A025350";"2022JJ00";"149.7";"1.5";"1.3";"25.2";"25.1"
"29622";"A043966";"A028634";"A025350";"2023JJ00";"140.9";"1.3";"1.2";"25.1";"25.4"
"29623";"A043966";"A028634";"A025350";"2024JJ00";"115.6";"1.3";"1.2";"25.3";"25.7"
"29631";"A043966";"A028634";"A025354";"2018JJ00";"211";"1.6";"1.4";"25.1";"25.1"
"29632";"A043966";"A028634";"A025354";"2019JJ00";"203.8";"1.5";"1.3";"25";"25"
"29633";"A043966";"A028634";"A025354";"2020JJ00";"199.3";"1.5";"1.3";"24.9";"24.9"
"29634";"A043966";"A028634";"A025354";"2021JJ00";"191.4";"1.4";"1.3";"24.9";"24.9"
"29635";"A043966";"A028634";"A025354";"2022JJ00";"188.9";"1.4";"1.2";"24.9";"24.7"
"29636";"A043966";"A028634";"A025354";"2023JJ00";"191.7";"1.3";"1.2";"24.8";"24.9"
"29637";"A043966";"A028634";"A025354";"2024JJ00";"164.8";"1.2";"1.1";"25";"25.2"
"29645";"A043966";"A028634";"A025358";"2018JJ00";"338.5";"1.5";"1.4";"25";"25.2"
"29646";"A043966";"A028634";"A025358";"2019JJ00";"331.5";"1.4";"1.4";"24.9";"25.2"
"29647";"A043966";"A028634";"A025358";"2020JJ00";"327.6";"1.4";"1.3";"24.9";"25"
"29648";"A043966";"A028634";"A025358";"2021JJ00";"317.6";"1.4";"1.3";"24.9";"24.7"
"29649";"A043966";"A028634";"A025358";"2022JJ00";"320.8";"1.3";"1.2";"24.8";"24.4"
"29650";"A043966";"A028634";"A025358";"2023JJ00";"277.8";"1.2";"1.1";"25";"24.9"
"29651";"A043966";"A028634";"A025358";"2024JJ00";"244.1";"1.2";"1.1";"25.2";"25.5"
"29659";"A043966";"A028634";"A042086";"2018JJ00";"273.6";"1.5";"1.5";"24.7";"24.8"
"29660";"A043966";"A028634";"A042086";"2019JJ00";"285.7";"1.4";"1.4";"24.7";"24.8"
"29661";"A043966";"A028634";"A042086";"2020JJ00";"293.4";"1.4";"1.4";"24.8";"24.7"
"29662";"A043966";"A028634";"A042086";"2021JJ00";"290.4";"1.3";"1.3";"24.8";"24.7"
"29663";"A043966";"A028634";"A042086";"2022JJ00";"310.7";"1.3";"1.2";"24.9";"24.6"
"29664";"A043966";"A028634";"A042086";"2023JJ00";"274.5";"1.1";"1.1";"25.2";"25"
"29665";"A043966";"A028634";"A042086";"2024JJ00";"246.8";"1.1";"1.1";"25.5";"25.7"
"29673";"A043966";"A028634";"A042087";"2018JJ00";"99.8";"1.3";"1.3";"24.1";"23.8"
